03/IN3/E395STAR05b,SFI Supplement,Martin Clynes,Dublin City University (DCU),DNA microarrays as probes for gene expression,01/06/2005,30/08/2005,"11,591"
02/IN.1/I250STAR05,SFI Supplement,Vinny Cahill,Trinity College Dublin (TCD),Sentient computing,01/06/2005,30/08/2005,"11,742"
03/RPI/B345STAR05,SFI Supplement,Oliver Dolly,Dublin City University (DCU),New drugs to control brain channelopathies,01/06/2005,30/08/2005,"12,027"
04/YI1/M518STAR05,SFI Supplement,Mario Fares,"National University of Ireland, Maynooth (NUIM)",Factors involved in cell viability,01/06/2005,30/08/2005,"12,235"
02/IN.1/B232STAR05,SFI Supplement,Geraldine Butler,University College Dublin (UCD),Examining genes involved in drug resistance of the yeast Candida,01/06/2005,30/08/2005,"12,316"
O3/IN3/B364STAR05,SFI Supplement,Gregory Atkins,Trinity College Dublin (TCD),Developing a prototype MMR vaccine,01/06/2005,30/08/2005,"12,347"
03/IN3/E395STAR05a,SFI Supplement,Martin Clynes,Dublin City University (DCU),Gene expression and silencing in cells,01/06/2005,30/08/2005,"12,368"
04/BRG/CO154STAR05,SFI Supplement,Paul Evans,Trinity College Dublin (TCD),Synthesis of novel compounds for evaluation as ligands,01/06/2005,30/08/2005,"12,388"
01/PI.2/CO41STAR05,SFI Supplement,Martyn Pemble,University College Cork (UCC),Development of opaline photonic materials,01/06/2005,30/08/2005,"12,661"
03/CE2/B312STAR05b,SFI Supplement,Timothy O'Brien,"National University of Ireland, Galway (NUIG)",Developing a novel vector for gene therapy,01/06/2005,30/08/2005,"12,974"
03/IN.2/B341STAR05a,SFI Supplement,Bernard Allan,University College Dublin (UCD),Using reporter genes to evaluate insulin sensitising compounds,01/06/2005,30/08/2005,"13,120"
00/PI.1/CO43STAR05b,SFI Supplement,Michael Coey,Trinity College Dublin (TCD),Growth and characterisation of magnetic semiconductors,01/06/2005,30/08/2005,"13,454"
02/IN1/B266STAR05a,SFI Supplement,Martin Caffrey,University of Limerick (UL),Membrane protein production purification structural and functional analysis,01/06/2005,30/08/2005,"13,491"
03/IN3/B402CSTAR05,SFI Supplement,Brian McCraith,Dublin City University (DCU),Design fabrication and testing of a diagnostic biochip,01/06/2005,30/08/2005,"13,882"
00/PI.1/CO43STAR05a,SFI Supplement,Michael Coey,Trinity College Dublin (TCD),Biological effects of magnetic fields,01/06/2005,30/08/2005,"14,303"
04/BR/CS0694STAR05a,SFI Supplement,Christopher Bussler,"National University of Ireland, Galway (NUIG)",Using open source software to create a business process friendly language,01/06/2005,30/08/2005,"14,317"
02/IN1/I28STAR05,SFI Supplement,Sile Nic Chormaic,Cork Institute of Technology (CIT),Atom trapping and applications in future,01/06/2005,30/08/2005,"14,348"
00/PI.1/CO72STAR05,SFI Supplement,Eoin O'Reilly,University College Cork (UCC),Physics and applications of semiconductor lasers and LEDs,01/06/2005,30/08/2005,"14,473"
02/IN1/B93STAR05,SFI Supplement,Timothy Mantle,Trinity College Dublin (TCD),Developing novel therapeutics for jaundice,01/06/2005,30/08/2005,"14,794"
03/IN3/B403CSTAR05,SFI Supplement,Ciaran Regan,University College Dublin (UCD),Web-based interactive tests to evaluate memory-related brain activity,01/06/2005,30/08/2005,"14,984"
01/F1/CO13STAR05,SFI Supplement,Guillaume Huyet,University College Cork (UCC),The importance of lasers & optics in communications technologies,01/06/2005,30/08/2005,"15,000"
02/IN.1/B1261STAR05,SFI Supplement,Fergal O'Gara,University College Cork (UCC),Bacterial-host interactions in cystic fibrosis,01/06/2005,30/08/2005,"15,000"
03/IN.2/B341STAR05b,SFI Supplement,Bernard Allan,University College Dublin (UCD),Examining genes involved in insulin sensitivity,01/06/2005,30/08/2005,"15,000"
04/W4/B641,SFI ETS Walton Visitor Award,Stefan Schwartz,Dublin Institute of Technology (DIT),Regulation of papillomavirus gene expression in cervical carcinogenesis: significance to pathogenesis and development of diagnostic and therapeutic agents.,01/06/2005,27/05/2006,"96,832"
05/RFP/GEO0008,SFI Research Frontiers Programme (RFP),Frank McDermott,University College Dublin (UCD),Chlorine-36 systematics in karst systems and the precise delineation of solar-forced palaeoclimate events in late-Glacial/Holocene mid-latitude speleothems,01/06/2005,12/11/2008,"202,557"
05/UR/B713,SFI UREKA Site,Aoife Boyd,"National University of Ireland, Galway (NUIG)",Programme for the encouragement and training of undergraduate students to pursue careers in infectious disease research,01/06/2005,19/09/2007,"224,539"
05/UR/B720,SFI UREKA Site,Gareth Dyke,University College Dublin (UCD),Collections based Biology in Dublin,01/06/2005,19/09/2007,"256,266"
05/UR/I724,SFI UREKA Site,Werner Blau,Trinity College Dublin (TCD),UREKA Site - Trinity College Sami Nasr Institute for Advanced Materials in ICT,01/06/2005,19/09/2007,"380,567"
05/UR/I714,SFI UREKA Site,Hugh J. Byrne,Dublin Institute of Technology (DIT),FOCAS on Education in Advanced Techniques and Research Expertise (FEATURE),01/06/2005,19/09/2007,"392,652"
05/UR/B728,SFI UREKA Site,Terry Smith,"National University of Ireland, Galway (NUIG)",SURF BioNET - (Summer Undergraduate Research Fellowship in a BIOmedical Research NETwork),01/06/2005,19/09/2007,"402,387"
04/IN3/B575,SFI Principal Investigator Programme (PI),David Brayden,University College Dublin (UCD),Synthesis characterisation and oral delivery of novel PEGylated salmon calcitonin conjugates for treatment of osteoporosis,01/06/2005,11/05/2009,"789,255"
04/IN3/B572,SFI Principal Investigator Programme (PI),Michael Scott,University College Dublin (UCD),Conditional Transgenics and Cell Biology of Prion Disease,01/06/2005,11/05/2009,"1,150,520"
03/RP1/B344STAR05a,SFI Supplement,Jochen Prehn,Royal College of Surgeons in Ireland (RCSI),Properties of neurons from genetically modified mice - towards understanding brain injury,01/06/2005,30/08/2005,
04/IN3/B581UR05,SFI Supplement,Rory More O'Ferrall,University College Dublin (UCD),Control of structure and reactivity in the aromatisation of oxidative metabolites of benzene substrates,31/05/2005,29/08/2005,"5,300"
03/IN3/B395UR05a,SFI Supplement,Martin Clynes,Dublin City University (DCU),Proteomic analysis of cellular extracts,30/05/2005,28/08/2005,"1,379"
03/IN3/B395UR05b,SFI Supplement,Martin Clynes,Dublin City University (DCU),SELDI analysis of cell culture supernatants,30/05/2005,28/08/2005,"5,600"
04/BR/B0407UR05.1,SFI Supplement,Emer Colleran,"National University of Ireland, Galway (NUIG)",The study of hydrogenophilic acetogens (homoacetogens) in anaerobic sludge: in-reactor studies of the role of homoacetogens.,23/05/2005,21/08/2005,"5,000"
03/IN3/B364UR05,SFI Supplement,Gregory Atkins,Trinity College Dublin (TCD),Determination of the effect of the SFV vector on a squamous cell carcinoma cell line,23/05/2005,21/08/2005,"6,400"
04/BR/B0588UR05,SFI Supplement,Michael O'Connell,Dublin City University (DCU),Construction of mutants to elucidate the interplay between novel regulators of iron responsive genes in Sinorhizobium meliloti.,23/05/2005,21/08/2005,"6,400"
04/BR/P0282ur05b,SFI Supplement,Sebastian van Dijken,Trinity College Dublin (TCD),Growth of room temperature conducting ferromagnetic semiconductor electrodes for spintronic applications.,16/05/2005,14/08/2005,"5,900"
01/F1/B018UR05.1,SFI Supplement,Ciaran Morrison,"National University of Ireland, Galway (NUIG)",Generation of a novel Scc1 allele,15/05/2005,13/08/2005,"6,400"
01/F1/B018UR05.2,SFI Supplement,Ciaran Morrison,"National University of Ireland, Galway (NUIG)",Impact of telomere mutations on vertebrate cells,15/05/2005,13/08/2005,"6,400"
04/BR/P0282ur05a,SFI Supplement,Sebastian van Dijken,Trinity College Dublin (TCD),Growth and characterisation of magnetic semiconductor oxides.,12/05/2005,10/08/2005,"6,400"
04/BRG/E0077ur05,SFI Supplement,Yan Delauré,Dublin City University (DCU),A computational efficiency analysis of a range of iterative methods for the solution of Navier Stokes Equations.,09/05/2005,07/08/2005,"6,400"
04/BR/B0071UR05,SFI Supplement,Gerry Byrne,University College Dublin (UCD),Effect of plasma treatment on cellular response,01/05/2005,31/07/2005,"3,600"
03/IN3/B352UR05,SFI Supplement,Paul Murphy,University College Dublin (UCD),Synthesis of castanospermine analogues,01/05/2005,30/07/2005,"5,600"
04/BRG/CO185UR05,SFI Supplement,Michael McGlinchey,University College Dublin (UCD),From allenes to tetracenes: electroluminescent organometallic materials.,01/05/2005,30/07/2005,"5,600"
02/IN.1/I250ur05b,SFI Supplement,Vinny Cahill,Trinity College Dublin (TCD),Investigation of collaborative reinforcement learning as a co-ordination model for sentient objects,01/05/2005,30/07/2005,"5,900"
04/BR/B0450UR05,SFI Supplement,William Gallagher,University College Dublin (UCD),Examination of fibulin-4 proteolysis in vitro,01/05/2005,30/07/2005,"5,900"
00/PI.1/C043ur05.1,SFI Supplement,Michael Coey,Trinity College Dublin (TCD),Dilute ferromagnetic oxide multilayered structures,01/05/2005,30/07/2005,"6,400"
02/In1/I28ur05,SFI Supplement,Sile Nic Chormaic,Cork Institute of Technology (CIT),Characterisation of a cold atomic source for use in quantum engineering.,01/05/2005,30/07/2005,"6,400"
04/BR/B0487UR05,SFI Supplement,Breandan Kennedy,University College Dublin (UCD),Characterising regulators of cone photoreceptor gene expression,01/05/2005,30/07/2005,"6,400"
02/IN.1/I236s3,SFI Supplement,Werner Blau,Trinity College Dublin (TCD),General Supplement - Applications of Carbon Nanotubes in Electronic and Optoelectronic Devices,01/05/2005,23/10/2006,"15,121"
04/W4/I642,SFI ETS Walton Visitor Award,Stephen A Maas,University College Dublin (UCD),Analysis and Modeling Technologies for Low-Noise RF and Microwave Oscillators,01/05/2005,28/10/2005,"96,262"
04/IN3/I608,SFI Principal Investigator Programme (PI),David Nikogosyan,University College Cork (UCC),Two-Quantum Refractive Index Engineering and Poling of Fused Silica,01/05/2005,15/04/2008,"188,186"
04/IN3/B614,SFI Principal Investigator Programme (PI),Kay Ohlendieck,"National University of Ireland, Maynooth (NUIM)",Pathobiochemical role of excitation-contraction uncoupling in the age-related decline of skeletal muscle mass and strength using proteomic subproteomic and intraproteomic analysis,01/05/2005,07/10/2009,"723,192"
05/IN1/I656,SFI Principal Investigator Programme (PI),Patrick McNally,Dublin City University (DCU),Strained Si Technology for Advanced Low Power CMOS Integrated Circuit Technology),01/05/2005,07/10/2009,"929,518"
03/IN3/B402UR05,SFI Supplement,Robert Forster,Dublin City University (DCU),Superquenching in luminescent polymers for biomolecule detection,18/04/2005,17/07/2005,"4,871"
05/PL/B731,SFI Centre for Science Engineering and Technology (CSET),Helen Colhoun,University College Dublin (UCD),CSET Diabetes Initiative,01/04/2005,27/12/2005,"12,021"
02/IN1/B059s1,SFI Supplement,Rosemary O'Connor,University College Cork (UCC),Supplement to Characterization of new genes associated with cellular transformation and IGF-I Receptor function,01/04/2005,22/11/2006,"105,527"
04/IN3/I568,SFI Principal Investigator Programme (PI),Fred Cummins,University College Dublin (UCD),CHAINS: CHAracterizing INdividual Speakers: Basic and Applied Research on Speaker Identity,01/04/2005,07/09/2009,"541,615"
01/F.1/B006s1,SFI Supplement,Kevin Mitchell,Trinity College Dublin (TCD),General Supplement to A Molecular Genetic Approach to Elucidate Brain Wiring Mechanism in Mouse,01/03/2005,16/11/2007,"78,000"
04/FE1/I568,SFI Principal Investigator Programme (PI),Klaus Pohl,University of Limerick (UL),Software-Systems Requirements Engineering Centre (S2 REC),01/03/2005,22/10/2006,"202,795"
04/IN3/B509,SFI Principal Investigator Programme (PI),Nora O'Brien,University College Cork (UCC),Development of a rapid transepithelial in vitro model that can be applied to monitor bioavailability of phytochemicals in biotechnologically enhanced novel functional and conventional foods.,01/03/2005,07/08/2009,"740,123"
04/BR/B0464s1,SFI Supplement,Andrew Harkin,University College Cork (UCC),Equipment Supplement to Antidepressent efficacy following methylenedioxymethamphetamine-induced serotonin loss,01/02/2005,29/10/2005,"11,000"
00/PI.1/C043A.s1,SFI Supplement,Michael Coey,Trinity College Dublin (TCD),Materials & Consumables Supplement - Atomtronics: Nanoscale Science and Technology for Future Information and Communications,01/02/2005,26/07/2006,"181,059"
04/IN3/I524,SFI Principal Investigator Programme (PI),Gregory Provan,University College Cork (UCC),Integrated Analysis of Systems of Systems,01/02/2005,31/07/2008,"563,982"
04/IN3/B489,SFI Principal Investigator Programme (PI),Finian Martin,University College Dublin (UCD),Targets of glucocorticoid-JNK signalling in 3D-mammary epithelial cell assemblies,01/02/2005,11/04/2009,"866,127"
04/IN3/B581,SFI Principal Investigator Programme (PI),Rory More O'Ferrall,University College Dublin (UCD),Applications of Biotechnology to Oxidative Biotransformations of Aromatic Substrates: Utilisation and Toxicity of Bioproducts,01/02/2005,10/06/2009,"1,013,210"
01/FE1/B018s3,SFI Supplement,Ciaran Morrison,"National University of Ireland, Galway (NUIG)",Equipment for Underlying Grant,01/01/2005,27/12/2005,"35,630"
01/PI.1/C077A.2s1,SFI Supplement,John Boland,Trinity College Dublin (TCD),Equipment Supplement - Atomtronics: Nanoscale Science and Technology for Future Information and Communications,01/01/2005,27/12/2005,"142,175"
04/BR/B0577,SFI Research Frontiers Programme (RFP),Ronan Murphy,Dublin City University (DCU),The Role of the ERM Proteins in the Regulation of Beta3 Integrins.,01/01/2005,15/05/2008,"198,414"
02/IN1/I236s2,SFI Supplement,Werner Blau,Trinity College Dublin (TCD),Applications of Carbon Nanotubes in Electronic and Optoelectronic Devices,01/01/2005,19/08/2007,"296,555"
04/RP1/B499s,SFI Supplement,Michael Dunn,University College Dublin (UCD),Equipment Supplement for Research Professorship in Biomedical Proteomics,01/01/2005,27/12/2005,"336,396"
04/OP.1/M600s1,SFI Supplement,VP Research (RCSI),Royal College of Surgeons in Ireland (RCSI),Annual Overheads Investment Plan,01/01/2005,27/12/2005,"400,000"
04/OP.1/M596s1,SFI Supplement,VP Research (UCC),University College Cork (UCC),AOIP priority Investment Plan 2006,01/01/2005,27/12/2005,"750,000"
04/HEC/I584s1,SFI Infrastructural Support,Andy Shearer,"National University of Ireland, Galway (NUIG)",A National Centre for High-End Computing,01/01/2005,11/12/2008,"810,612"
04/OP.1/M595s1,SFI Supplement,VP Research (TCD),Trinity College Dublin (TCD),AOIP priority Investment Plan 2005,01/01/2005,27/12/2005,"1,000,000"
04/IN3/B551,SFI Principal Investigator Programme (PI),Mohamed Al-Rubeai,University College Dublin (UCD),SFI Investigator in Biochemical Engineering,01/01/2005,11/12/2008,"2,282,307"
04/BR/B0622,SFI Research Frontiers Programme (RFP),Michael Ryan,University College Dublin (UCD),A FUNDAMENTAL TEMPLATE of LOW-RESIDUE CROP PROTECTION and PRODUCTION,01/12/2004,15/01/2008,"239,965"
03/IN3/I396s,SFI Supplement,Doug Leith,"National University of Ireland, Maynooth (NUIM)",National Communications Network Research Institute,01/12/2004,25/05/2006,"769,444"
04/HEC/I584,SFI Research Infrastructure Programme,Andy Shearer,"National University of Ireland, Galway (NUIG)",A National Centre for High-End Computing,01/12/2004,10/12/2008,"2,395,918"
04/RP1/I544,SFI Principal Investigator Programme (PI),Patrick Nixon,University College Dublin (UCD),Secure and Predictable Pervasive Computing: Infrastructure and Models,17/11/2004,27/10/2008,"2,339,133"
